,donor_id,churn_date
301493,-654626014366024769,2013-10-17
301504,-654000776559984294,2020-1-14
301518,-653445661681961668,2012-10-14
301532,-653115158017293463,2019-4-3
301765,-652440944978024169,2020-3-15
301775,-652266129425002709,2001-6-22
301786,-651205384660774772,2020-3-20
301794,-649659907366443072,2009-8-20
301812,-648782616852780373,2018-7-9
301886,-647964202146975479,2011-3-15
301901,-647869652589152824,2015-5-13
301923,-647817724371403761,2002-6-18
301931,-646568781460031130,2009-8-27
301945,-646568781460031130,2012-12-27
301993,-646568781460031130,2020-2-27
302010,-646500903281181982,2008-7-26
302022,-641567845639092962,2012-9-6
302031,-641241449890253268,2005-2-21
302032,-641233451767246282,2019-4-13
302054,-639410203935334203,2017-1-12
302064,-639174691123337468,2012-7-17
302221,-638611427244258535,2020-2-2
302225,-637302755537537000,2011-2-16
302298,-636405422074930258,2019-12-11
302328,-634968274664013966,2015-7-16
302335,-632986622829719533,2015-7-15
302347,-632360086701550591,2001-8-21
302422,-631878042145660143,2006-11-9
302466,-631505043391509053,2020-3-12
302470,-630913833200142235,2018-11-30
302507,-626654034724939969,2013-6-27
302639,-626097701713750821,2018-1-23
302640,-625936405836735594,2020-1-10
302675,-625720648478764742,2015-12-14
302678,-623758906571228162,2019-8-21
302704,-622896222811610500,2011-11-17
302705,-622423317312657963,2013-3-24
302862,-620573309812030550,2020-1-15
302994,-620092077498653576,2020-2-23
303052,-619426841115549609,2008-11-12
303086,-618726844274299795,2016-6-4
303100,-617658480013980100,2001-10-18
303104,-616831006103797783,2010-12-13
303238,-614732414550860516,2020-2-22
303239,-613092510807188442,2017-1-24
303241,-613092510807188442,2017-6-13
303244,-613092510807188442,2018-8-28
303302,-613047456301403053,2005-6-11
303321,-612484800056656493,2015-6-10
303344,-612484800056656493,2017-4-10
303362,-612484800056656493,2019-1-10
303374,-612484800056656493,2020-2-10
303464,-611091127358189097,2014-7-2
303493,-610580388573704863,2003-12-22
303511,-610482271789265200,2005-7-19
303513,-610206890708040469,2008-2-20
303514,-610206890708040469,2009-2-4
303515,-610206890708040469,2010-1-16
303542,-610100724337447795,2014-11-23
303543,-609684422690346997,2016-7-21
303555,-608701613381091528,2020-2-26
303598,-606755329497266057,2016-12-4
303615,-606000116692238590,2020-1-14
303642,-605534799286062977,2012-10-23
303699,-604003188660834138,2005-6-6
303792,-603701677125591466,2014-10-1
303799,-603643396308325335,2018-5-19
303813,-603643396308325335,2020-1-15
303841,-602280520729479445,2012-12-12
303846,-600044643099500693,2007-3-8
303847,-600044643099500693,2008-3-3
303848,-600044643099500693,2009-3-4
303849,-600044643099500693,2010-3-4
303850,-600044643099500693,2011-3-4
303851,-600044643099500693,2012-3-5
303852,-600044643099500693,2013-3-4
303853,-600044643099500693,2014-3-7
303854,-600044643099500693,2015-3-6
303855,-600044643099500693,2016-3-7
303856,-600044643099500693,2017-3-7
303857,-600044643099500693,2018-3-7
303858,-600044643099500693,2019-3-7
303967,-599733712818761805,2020-1-16
303991,-598679424054929116,2003-5-15
304014,-597066626412047128,2003-1-14
304157,-594851065874734598,2020-1-14
304170,-593474763950228948,2007-11-30
304180,-592900487454911005,2002-11-15
304186,-591848771042996372,2020-1-17
304187,-591625495362549097,2014-6-20
304188,-591209535562851967,2007-1-29
304201,-590586664917990182,2018-1-15
304227,-588229353421125345,2020-3-10
304241,-585713309727232865,2003-5-12
304244,-583842287106162149,2008-4-19
304248,-583429576076933671,2010-2-23
304250,-582949781396838162,2012-6-9
304262,-581527023218555736,2013-3-9
304269,-581527023218555736,2014-2-9
304270,-581403706662555577,2014-9-19
304275,-581403706662555577,2015-2-20
304293,-581403706662555577,2016-8-19
304297,-581403706662555577,2016-12-19
304300,-581403706662555577,2017-7-19
304320,-581403706662555577,2019-5-19
304328,-580590523227670703,2010-8-20
304436,-580590523227670703,2020-3-20
304438,-580496677290004565,2019-4-10
304450,-580496677290004565,2020-3-12
304474,-579877292226391422,2002-10-21
304482,-578708775213181984,2013-11-14
304518,-578708775213181984,2017-2-14
304520,-578708775213181984,2017-7-14
304521,-578708775213181984,2017-11-14
304538,-578708775213181984,2019-5-14
304567,-578623271447278328,2008-12-12
304611,-577106930676930995,2010-9-5
304628,-576896653223748295,2012-1-10
304724,-575552642663653862,2008-9-16
304748,-574480249157083200,2017-12-4
304766,-574330468438841797,2010-6-23
304770,-573104637571806931,2011-10-4
304775,-572407746105222635,2009-5-17
304778,-571929995527546490,2001-4-16
304815,-571910427161401171,2014-8-14
304877,-571910427161401171,2020-2-14
304895,-570323823384809039,2002-2-22
304905,-570323823384809039,2007-7-22
304933,-569137390249224889,2019-1-10
304970,-568928016179350615,2012-1-23
305000,-568675103167198108,2010-12-21
305002,-568675103167198108,2011-5-23
305045,-567646803493818639,2012-9-14
305135,-567244076025455912,2011-9-10
305153,-566755336722904722,2001-12-20
305154,-563835946362018219,2007-8-10
305155,-563835946362018219,2008-8-11
305156,-563835946362018219,2009-7-10
305157,-563835946362018219,2010-8-4
305158,-563835946362018219,2011-8-29
305159,-563835946362018219,2012-8-29
305160,-563835946362018219,2013-8-13
305161,-563835946362018219,2014-7-29
305162,-563835946362018219,2015-7-21
305163,-563835946362018219,2016-9-27
305164,-563835946362018219,2017-11-23
305165,-563835946362018219,2018-8-15
305189,-563763685784707180,2006-1-12
305229,-563092488412212763,2003-12-15
305232,-562638878169163297,2016-9-29
305247,-562371800802857628,2020-2-15
305274,-561956224670410405,2015-6-1
305371,-560448862228711330,2016-10-22
305373,-559107017107558033,2019-9-20
305406,-559027428958135662,2015-11-1
305415,-558585460046664129,2018-5-10
305436,-555952191774392569,2012-7-25
305469,-555904074680198254,2008-9-17
305493,-553816834828655909,2015-5-19
305509,-553811795912087832,2001-12-11
305541,-553690037307455056,2013-10-14
305585,-552590999671348139,2018-6-25
305586,-552092279856823417,2020-3-15
305594,-551771105534440162,2009-8-18
305599,-551771105534440162,2010-1-18
305606,-548197225565491748,2015-7-10
305663,-547069654369639213,2018-11-14
305672,-546855265065231554,2011-7-15
305681,-544696375804679024,2012-6-10
305684,-544095185565034735,2012-11-10
305765,-544095185565034735,2020-1-2
305772,-543614794232920424,2012-6-21
305781,-539154811384466134,2020-2-15
305803,-538767742783428040,2008-11-2
305826,-538159093442279632,2014-9-16
305830,-538159093442279632,2019-1-16
305873,-537222748901124061,2016-1-26
305895,-535631242065348564,2013-2-18
305912,-535416357229928068,2001-11-16
305914,-534939105753677266,2006-8-7
305921,-534871148838700092,2019-2-22
305925,-534871148838700092,2019-8-7
306061,-534673941188480289,2011-11-12
306186,-533085100287885105,2017-5-22
306187,-532955852718566341,2007-4-3
306188,-532955852718566341,2008-5-21
306197,-531673334477347699,2007-7-13
306203,-529552486127096504,2001-1-15
306259,-529250823104058740,2013-8-27
306260,-526060969344908382,2011-4-19
306282,-523532959767292130,2010-4-5
306297,-523532959767292130,2012-4-5
306310,-523532959767292130,2014-2-11
306330,-523042580216546567,2010-8-19
306352,-523022916550417163,2016-1-16
306368,-522773658383114964,2014-7-6
306373,-522015583771282895,2001-2-9
306375,-521854452663478572,2005-8-17
306388,-518449726924498352,2016-3-11
306393,-518449726924498352,2016-12-11
306402,-518449726924498352,2020-2-25
306405,-518268434558883359,2013-7-10
306412,-516884894632690553,2020-1-21
306414,-514556368861312567,2018-8-31
306430,-514556368861312567,2020-2-29
306520,-514074177663491275,2016-6-23
306561,-510649950000292555,2010-5-25
306599,-509615734610210599,2014-10-8
306733,-509235056759656026,2020-2-14
306750,-508403203278892528,2016-2-20
306760,-507712613613238923,2012-6-19
306856,-506532885413084874,2020-3-12
306862,-506420803150361001,2019-12-21
307039,-505942548693861270,2015-7-22
307047,-505572090834993082,2010-5-15
307086,-505572090834993082,2020-3-1
307093,-504963842673240944,2017-5-14
307100,-503871129215104959,2008-12-2
307102,-502391471802600023,2013-5-5
307118,-502286716099470555,2008-4-6
307169,-501902448243367485,2019-10-3
307178,-501847290389423279,2009-3-12
307180,-501462932310512128,2018-11-19
307219,-501158289907044920,2012-2-17
307236,-499781154316327384,2019-5-23
307247,-499223552351835760,2013-1-6
307249,-498785922001096588,2009-1-20
307251,-498785922001096588,2009-9-13
307258,-498785922001096588,2010-10-13
307260,-498785922001096588,2011-3-13
307279,-497433233752517916,2012-11-11
307310,-496846285159049919,2003-3-11
307325,-495599622756113030,2011-2-10
307417,-494189979819933821,2014-7-7
307432,-494189979819933821,2015-12-23
307454,-491617880332128765,2009-10-11
307576,-491617880332128765,2020-3-11
307578,-491372885160642657,2019-12-23
307582,-490213701743521863,2010-12-15
307602,-489790586452216636,2001-12-14
307606,-489496486493742964,2000-12-7
307608,-488353882208437378,2020-2-16
307668,-487566767950138572,2013-12-21
307669,-487230787852969653,2008-1-15
307671,-486426794542969357,2008-9-16
307684,-486144435295138086,2016-7-25
307744,-484358233609560535,2018-5-27
307753,-484285984050971535,2007-9-25
307757,-483594980468632972,2001-11-18
307758,-483594980468632972,2002-11-18
307759,-483594980468632972,2003-11-18
307760,-483594980468632972,2004-11-18
307785,-482687588972235534,2002-9-19
307806,-480393355101629652,2016-5-20
307813,-478330513465814333,2012-2-26
307860,-477887658132185875,2016-10-13
307870,-475945895327316017,2017-11-10
307914,-475132649889326374,2013-10-9
307924,-474722060776538616,2020-2-29
307965,-474565600926729180,2019-3-14
307982,-472626451546445659,2004-5-19
307988,-472626451546445659,2020-3-7
307991,-470902861617707132,2008-12-7
308087,-469803584385509605,2015-3-1
308101,-469803584385509605,2016-8-2
308169,-468589845493634840,2020-3-18
308215,-467557479762319395,2018-10-11
308221,-467522464208554066,2007-7-4
308364,-467522464208554066,2020-1-19
308379,-466909543867442495,2013-8-10
308394,-466345064464189748,2010-3-20
308406,-465685703015487078,2012-5-28
308438,-465685703015487078,2015-5-7
308595,-465217290669458769,2020-2-2
308608,-462899129755963675,2019-10-13
308620,-461084645991183718,2019-12-18
308639,-460296387182311534,2010-6-1
308661,-458114787570091530,2008-10-31
308697,-457846617310465048,2009-11-21
308709,-455601896716079473,2008-10-5
308711,-454862859815922280,2015-10-15
308735,-453875818992766814,2014-8-26
308736,-453875818992766814,2016-9-26
308744,-453875818992766814,2018-6-26
308761,-453429363627776945,2011-3-21
308773,-453332379284224537,2014-2-22
308774,-452090218902992416,2001-6-17
308775,-452090218902992416,2002-6-17
308776,-452090218902992416,2003-6-17
308787,-451698642040806444,2012-12-22
308796,-450728980170055556,2008-9-22
308803,-450511796680336185,2015-11-16
308824,-449204631144213497,2019-8-27
308894,-447645253935507239,2020-1-26
308897,-447581819992883286,2007-10-31
308941,-447560924987897209,2010-6-27
308966,-443664166410473750,2012-7-2
309030,-440162550382947497,2014-4-20
309036,-439645042082428469,2001-2-15
309037,-438983990497092836,2011-1-24
309042,-438333128838787969,2017-2-7
309045,-436976641137424941,2013-9-12
309050,-436116686787443246,2007-5-21
309063,-436113788649355770,2011-8-16
309105,-433833295141275844,2012-10-2
309136,-432278940204241122,2003-7-16
309144,-432193992267203088,2013-2-26
309145,-432193992267203088,2013-7-26
309150,-430083294709518008,2018-6-6
309154,-429219570184938792,2007-7-21
309172,-428511540115434203,2016-12-16
309173,-425480549134672613,2014-8-30
309185,-423810244945505975,2002-4-20
309191,-423144726942286109,2011-6-6
309234,-423093255956895297,2004-3-16
309240,-423093255956895297,2020-3-10
309263,-422035787545660678,2020-3-14
309271,-421175731785157760,2006-9-18
309278,-421115714978504597,2017-2-10
309281,-420408201792254560,2008-12-16
309282,-418836953945021203,2012-3-2
309291,-418836953945021203,2013-5-29
309302,-418748845135434414,2008-12-18
309316,-418240845966746208,2017-10-6
309320,-417118265098838738,2011-1-23
309333,-416952988135400176,2020-3-13
309342,-415171645987101375,2019-8-16
309379,-415095902334749824,2005-6-20
309529,-414974266056652443,2020-3-18
309537,-414247954725572269,2001-4-17
309550,-411977638887147091,2001-9-21
309551,-411943078959237662,2009-11-27
309552,-410356388546185560,2018-12-18
309577,-408265263935082378,2002-9-15
309733,-407974470381952823,2020-1-27
309738,-405723614499781848,2008-5-15
309746,-405723614499781848,2009-8-15
309751,-405723614499781848,2011-10-15
309770,-405601997184403110,2008-7-31
309782,-404547974911935014,2011-10-26
309783,-403327435687242489,1991-9-30
309784,-403327435687242489,1992-8-21
309785,-403327435687242489,1993-8-24
309786,-403327435687242489,1994-9-6
309787,-403327435687242489,1995-7-2
309788,-403327435687242489,1996-8-4
309789,-403327435687242489,1997-7-20
309790,-403327435687242489,1998-8-16
309791,-403327435687242489,1999-8-22
309858,-403081776656797460,2008-2-20
309866,-401862044133892151,2020-2-29
309876,-399336536400149691,2020-2-21
309887,-399069595040824775,2013-2-14
309894,-399069595040824775,2014-10-19
309897,-398448731268412843,2002-8-17
309940,-397731650175463138,2017-1-21
309942,-397118418927362963,2001-12-12
309955,-397025423415795114,2019-8-12
309993,-396342117863257294,2020-2-14
309998,-394904568157599300,2001-7-13
310043,-394560119605652697,2004-5-15
310067,-392787929428728677,2008-7-14
310073,-392196407061164363,2015-3-24
310139,-392020283222052114,2020-3-11
310140,-391258529838853572,2009-2-11
310148,-390649661269597281,2001-7-14
310158,-388974045529388064,2001-7-22
310160,-388137666998973315,2001-12-12
310168,-386979340642552448,2009-4-18
310191,-386159500908466026,2002-2-12
310241,-385399873272078693,2013-8-9
310250,-385320504287128298,2009-4-8
310283,-385320504287128298,2014-6-3
310326,-385320504287128298,2018-2-3
310379,-383774166232932108,2011-2-22
310393,-383774166232932108,2012-8-25
310422,-383301334059548565,2009-6-17
310492,-382677555649510039,2006-8-11
310497,-381526540315432970,2012-6-10
310499,-381456709357353568,2018-1-24
310502,-379368443579775854,2008-5-12
310591,-378724369141795596,2020-2-19
310600,-377528166050617778,2020-3-18
310614,-375379771383790844,2001-10-15
310616,-375243932342487297,2003-11-18
310637,-373168577870978583,2012-2-14
310641,-372758972667397114,2015-12-23
310656,-370132925716890974,2015-4-11
310677,-369531981852232505,2007-7-10
310687,-368575824136715792,2007-5-15
310700,-368575824136715792,2008-9-15
310702,-368555805893874595,2020-1-19
310708,-367626184835165897,2013-8-11
310752,-366363340456667814,2004-4-7
310753,-366120192194879818,2001-4-18
310754,-366120192194879818,2002-4-18
310755,-366120192194879818,2003-4-18
310756,-366120192194879818,2004-4-18
310757,-366120192194879818,2005-4-18
310758,-366120192194879818,2006-4-18
310759,-366120192194879818,2007-4-18
310760,-366120192194879818,2008-4-18
310761,-366120192194879818,2009-4-18
310762,-366120192194879818,2010-4-18
310763,-366120192194879818,2011-4-18
310764,-366120192194879818,2012-4-18
311004,-364547780609800734,2020-3-18
311005,-361962932746593319,2005-8-28
311156,-361149042491203123,2020-3-14
311172,-360043028728740896,2015-6-15
311227,-359336954923272013,2013-8-16
311249,-359129960645707382,2020-3-4
311254,-357118211071508591,2017-5-8
311257,-356590283917347025,2018-1-16
311321,-355849389127558745,2010-11-11
311331,-355689339387674016,2001-6-9
311353,-353864385185990425,2015-10-19
311362,-351917739287264312,2017-7-1
311370,-348932162929569513,2020-1-23
311381,-347328501164869510,2005-7-17
311397,-347328501164869510,2007-12-18
311403,-345946191596224836,2009-6-27
311412,-340827963541175986,2000-11-14
311416,-340681786085536407,2020-3-22
311444,-335504548541482097,2015-2-26
311461,-333979413585306949,2013-8-19
311483,-333939630310511662,2017-4-24
311493,-333939630310511662,2018-8-25
311505,-333939630310511662,2020-1-19
311618,-332915182349312644,2018-10-30
311622,-332535279916983399,2017-7-30
311654,-330784381074420366,2019-4-8
311829,-330665887952866704,2020-2-29
311836,-330657122662232954,2009-7-19
311903,-329897659972124570,2020-2-15
312037,-329885057194457575,2020-2-24
312070,-329740364568859332,2014-10-10
312080,-329455625000708109,2017-6-27
312088,-328500547618229148,2018-3-26
312093,-328493597404332243,2010-12-30
312147,-325246203165789606,2011-4-6
312204,-324532389595491810,2012-2-12
312222,-316430261721289043,2018-8-13
312269,-314776497672297724,2020-3-7
312284,-314145584536411777,2019-10-21
312325,-314117863746372403,2017-3-7
312330,-312600795888849415,2011-8-15
312336,-312328571771438270,2018-6-27
312342,-311310933778137371,2018-11-15
312355,-311001391918997057,2018-4-14
312360,-309007188670947114,2018-1-19
312378,-309007188670947114,2020-1-17
